time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z
1.145000,0.500000,1.407441,0.250000,0.000000,0.346285,0.000000,0.000000,-0.907183,0.000000
1.150000,0.500000,1.409172,0.250000,0.000000,0.341788,0.000000,0.000000,-0.899567,0.000000
1.155000,0.500000,1.410881,0.250000,0.000000,0.337328,0.000000,0.000000,-0.891953,0.000000
1.160000,0.500000,1.412568,0.250000,0.000000,0.332906,0.000000,0.000000,-0.884344,0.000000
1.165000,0.500000,1.414232,0.250000,0.000000,0.328522,0.000000,0.000000,-0.876740,0.000000
1.170000,0.500000,1.415875,0.250000,0.000000,0.324177,0.000000,0.000000,-0.869143,0.000000
1.175000,0.500000,1.417496,0.250000,0.000000,0.319869,0.000000,0.000000,-0.861554,0.000000
1.180000,0.500000,1.419095,0.250000,0.000000,0.315599,0.000000,0.000000,-0.853975,0.000000
1.185000,0.500000,1.420673,0.250000,0.000000,0.311367,0.000000,0.000000,-0.846406,0.000000
1.190000,0.500000,1.422230,0.250000,0.000000,0.307173,0.000000,0.000000,-0.838849,0.000000
1.195000,0.500000,1.423766,0.250000,0.000000,0.303016,0.000000,0.000000,-0.831306,0.000000
1.200000,0.500000,1.425281,0.250000,0.000000,0.298897,0.000000,0.000000,-0.823776,0.000000
1.205000,0.500000,1.426776,0.250000,0.000000,0.294816,0.000000,0.000000,-0.816262,0.000000
1.210000,0.500000,1.428250,0.250000,0.000000,0.290772,0.000000,0.000000,-0.808764,0.000000
1.215000,0.500000,1.429704,0.250000,0.000000,0.286766,0.000000,0.000000,-0.801284,0.000000
1.220000,0.500000,1.431137,0.250000,0.000000,0.282797,0.000000,0.000000,-0.793822,0.000000
1.225000,0.500000,1.432551,0.250000,0.000000,0.278865,0.000000,0.000000,-0.786380,0.000000
1.230000,0.500000,1.433946,0.250000,0.000000,0.274970,0.000000,0.000000,-0.778958,0.000000
1.235000,0.500000,1.435321,0.250000,0.000000,0.271112,0.000000,0.000000,-0.771558,0.000000
1.240000,0.500000,1.436676,0.250000,0.000000,0.267291,0.000000,0.000000,-0.764180,0.000000
1.245000,0.500000,1.438013,0.250000,0.000000,0.263507,0.000000,0.000000,-0.756826,0.000000
1.250000,0.500000,1.439330,0.250000,0.000000,0.259760,0.000000,0.000000,-0.749496,0.000000
1.255000,0.500000,1.440629,0.250000,0.000000,0.256049,0.000000,0.000000,-0.742190,0.000000
1.260000,0.500000,1.441909,0.250000,0.000000,0.252374,0.000000,0.000000,-0.734911,0.000000
1.265000,0.500000,1.443171,0.250000,0.000000,0.248736,0.000000,0.000000,-0.727658,0.000000
1.270000,0.500000,1.444415,0.250000,0.000000,0.245134,0.000000,0.000000,-0.720433,0.000000
1.275000,0.500000,1.445640,0.250000,0.000000,0.241568,0.000000,0.000000,-0.713236,0.000000
1.280000,0.500000,1.446848,0.250000,0.000000,0.238037,0.000000,0.000000,-0.706067,0.000000
1.285000,0.500000,1.448038,0.250000,0.000000,0.234543,0.000000,0.000000,-0.698929,0.000000
1.290000,0.500000,1.449211,0.250000,0.000000,0.231084,0.000000,0.000000,-0.691821,0.000000
1.295000,0.500000,1.450366,0.250000,0.000000,0.227660,0.000000,0.000000,-0.684743,0.000000
1.300000,0.500000,1.451505,0.250000,0.000000,0.224271,0.000000,0.000000,-0.677698,0.000000
1.305000,0.500000,1.452626,0.250000,0.000000,0.220918,0.000000,0.000000,-0.670684,0.000000
1.310000,0.500000,1.453731,0.250000,0.000000,0.217599,0.000000,0.000000,-0.663704,0.000000
1.315000,0.500000,1.454819,0.250000,0.000000,0.214316,0.000000,0.000000,-0.656757,0.000000
1.320000,0.500000,1.455890,0.250000,0.000000,0.211066,0.000000,0.000000,-0.649844,0.000000
1.325000,0.500000,1.456946,0.250000,0.000000,0.207852,0.000000,0.000000,-0.642965,0.000000
1.330000,0.500000,1.457985,0.250000,0.000000,0.204671,0.000000,0.000000,-0.636122,0.000000
1.335000,0.500000,1.459008,0.250000,0.000000,0.201524,0.000000,0.000000,-0.629314,0.000000
1.340000,0.500000,1.460016,0.250000,0.000000,0.198412,0.000000,0.000000,-0.622542,0.000000
1.345000,0.500000,1.461008,0.250000,0.000000,0.195333,0.000000,0.000000,-0.615807,0.000000
1.350000,0.500000,1.461985,0.250000,0.000000,0.192287,0.000000,0.000000,-0.609109,0.000000
1.355000,0.500000,1.462946,0.250000,0.000000,0.189275,0.000000,0.000000,-0.602448,0.000000
1.360000,0.500000,1.463892,0.250000,0.000000,0.186296,0.000000,0.000000,-0.595826,0.000000
